    110          9935.3449    -0.59833E+01     0.54964E-03     0.65028E+00     0.42336E+02     0.41940E+02     0.53550E-06     0.32694E+02   0          3.4657
    111          9997.9379    -0.59364E+01     0.61821E-03     0.64941E+00     0.42760E+02     0.42241E+02     0.39800E-05     0.62593E+02   0          3.5024
    112         10012.6931    -0.60781E+01     0.63247E-03     0.64315E+00     0.42643E+02     0.42152E+02     0.21246E-06     0.14755E+02   0          3.5352
    113         10025.2665    -0.60300E+01     0.64301E-03     0.64486E+00     0.42592E+02     0.42120E+02     0.20459E-06     0.12573E+02   0          3.5661
    114         10050.0007    -0.59969E+01     0.66643E-03     0.64557E+00     0.42587E+02     0.42127E+02     0.42174E-06     0.24734E+02   0          3.5977
    115         10099.4692    -0.59458E+01     0.71900E-03     0.64555E+00     0.42866E+02     0.42325E+02     0.50204E-06     0.49468E+02   0          3.6389
    116         10117.1728    -0.60360E+01     0.73687E-03     0.64145E+00     0.42791E+02     0.42271E+02     0.27772E-06     0.17704E+02   0          3.6742
    117         10140.5685    -0.59949E+01     0.75908E-03     0.64252E+00     0.42798E+02     0.42282E+02     0.39848E-06     0.23396E+02   0          3.7051
    118         10187.3598    -0.59498E+01     0.80887E-03     0.64233E+00     0.43041E+02     0.42455E+02     0.52824E-06     0.46791E+02   0          3.7352
    119         10206.6328    -0.60260E+01     0.82851E-03     0.63879E+00     0.42980E+02     0.42411E+02     0.30409E-06     0.19273E+02   0          3.7672
    120         10237.9477    -0.59801E+01     0.85928E-03     0.63963E+00     0.43040E+02     0.42459E+02     0.51334E-06     0.31315E+02   0          3.7996
    121         10290.2200    -0.59522E+01     0.91570E-03     0.63868E+00     0.43297E+02     0.42637E+02     0.53536E-06     0.52272E+02   0          3.8346
    122         10310.5510    -0.60302E+01     0.93621E-03     0.63499E+00     0.43221E+02     0.42584E+02     0.30909E-06     0.20331E+02   0          3.8647
    123         10337.2472    -0.59872E+01     0.96203E-03     0.63603E+00     0.43253E+02     0.42613E+02     0.43934E-06     0.26696E+02   0          3.8932
    124         10390.6396    -0.59470E+01     0.10196E-02     0.63549E+00     0.43547E+02     0.42816E+02     0.61129E-06     0.53392E+02   0          3.9237
    125         10408.7818    -0.60387E+01     0.10378E-02     0.63131E+00     0.43463E+02     0.42757E+02     0.26254E-06     0.18142E+02   0          3.9534
    126         10430.3724    -0.59992E+01     0.10580E-02     0.63246E+00     0.43457E+02     0.42758E+02     0.34377E-06     0.21591E+02   0          3.9862
    127         10473.5534    -0.59588E+01     0.11032E-02     0.63247E+00     0.43637E+02     0.42886E+02     0.60096E-06     0.43181E+02   0          4.0177
    128         10497.5547    -0.60099E+01     0.11279E-02     0.62991E+00     0.43607E+02     0.42864E+02     0.36126E-06     0.24001E+02   0          4.0501
    129         10545.5573    -0.59565E+01     0.11776E-02     0.63027E+00     0.43819E+02     0.43012E+02     0.60448E-06     0.48003E+02   0          4.0809
    130         10568.1297    -0.60189E+01     0.12007E-02     0.62728E+00     0.43766E+02     0.42975E+02     0.32339E-06     0.22572E+02   0          4.1137
    131         10610.1176    -0.59679E+01     0.12430E-02     0.62797E+00     0.43899E+02     0.43070E+02     0.59216E-06     0.41988E+02   0          4.1533
    132         10641.5638    -0.59978E+01     0.12757E-02     0.62607E+00     0.43906E+02     0.43073E+02     0.45242E-06     0.31446E+02   0          4.1829
    133         10704.4562    -0.59446E+01     0.13429E-02     0.62589E+00     0.44270E+02     0.43314E+02     0.11928E-05     0.62892E+02   0          4.2171
    134         10721.7111    -0.60553E+01     0.13598E-02     0.62090E+00     0.44160E+02     0.43237E+02     0.20444E-06     0.17255E+02   0          4.2522
    135         10737.4289    -0.60151E+01     0.13737E-02     0.62238E+00     0.44122E+02     0.43215E+02     0.21120E-06     0.15718E+02   0          4.2876
    136         10768.8645    -0.59880E+01     0.14047E-02     0.62285E+00     0.44157E+02     0.43247E+02     0.43986E-06     0.31436E+02   0          4.3174
    137         10831.7357    -0.59514E+01     0.14720E-02     0.62226E+00     0.44472E+02     0.43442E+02     0.62375E-06     0.62871E+02   0          4.3452
    138         10851.7439    -0.60418E+01     0.14917E-02     0.61802E+00     0.44365E+02     0.43372E+02     0.22689E-06     0.20008E+02   0          4.3747
    139         10870.4721    -0.60043E+01     0.15089E-02     0.61943E+00     0.44345E+02     0.43365E+02     0.24011E-06     0.18728E+02   0          4.4053
    140         10907.9285    -0.59765E+01     0.15469E-02     0.61964E+00     0.44430E+02     0.43425E+02     0.48851E-06     0.37456E+02   0          4.4424
    141         10951.7469    -0.59807E+01     0.15929E-02     0.61842E+00     0.44511E+02     0.43472E+02     0.53838E-06     0.43818E+02   0          4.4759
    142         11005.5693    -0.59776E+01     0.16492E-02     0.61727E+00     0.44628E+02     0.43547E+02     0.62447E-06     0.53822E+02   0          4.5056
    143         11051.6977    -0.59968E+01     0.16967E-02     0.61565E+00     0.44642E+02     0.43551E+02     0.51530E-06     0.46128E+02   0          4.5342
    144         11143.9545    -0.59414E+01     0.17956E-02     0.61535E+00     0.45211E+02     0.43870E+02     0.39466E-05     0.92257E+02   0          4.5643
    145         11160.1569    -0.60927E+01     0.18105E-02     0.60793E+00     0.45044E+02     0.43758E+02     0.10404E-06     0.16202E+02   0          4.5932
    146         11169.8595    -0.60455E+01     0.18179E-02     0.61011E+00     0.44976E+02     0.43722E+02     0.79965E-07     0.97026E+01   0          4.6224
    147         11184.1477    -0.60272E+01     0.18300E-02     0.61097E+00     0.44905E+02     0.43688E+02     0.12728E-06     0.14288E+02   0          4.6579
    148         11204.2620    -0.60082E+01     0.18483E-02     0.61186E+00     0.44861E+02     0.43673E+02     0.19258E-06     0.20114E+02   0          4.6863
    149         11244.4907    -0.59866E+01     0.18881E-02     0.61235E+00     0.44913E+02     0.43709E+02     0.40072E-06     0.40229E+02   0          4.7195
    150         11323.1375    -0.59659E+01     0.19710E-02     0.61156E+00     0.45179E+02     0.43821E+02     0.73650E-06     0.78647E+02   0          4.7562
    151         11352.6343    -0.60261E+01     0.19998E-02     0.60815E+00     0.45033E+02     0.43755E+02     0.21700E-06     0.29497E+02   0          4.7884
    152         11372.8664    -0.59942E+01     0.20189E-02     0.60998E+00     0.45041E+02     0.43764E+02     0.17329E-06     0.20232E+02   0          4.8191
    153         11413.3306    -0.59806E+01     0.20604E-02     0.60981E+00     0.45117E+02     0.43799E+02     0.34025E-06     0.40464E+02   0          4.8488
    154         11466.9122    -0.59887E+01     0.21158E-02     0.60877E+00     0.45174E+02     0.43816E+02     0.41432E-06     0.53582E+02   0          4.8775
    155         11560.4800    -0.59756E+01     0.22130E-02     0.60793E+00     0.45396E+02     0.43887E+02     0.79668E-06     0.93568E+02   0          4.9058
    156         11602.6295    -0.60188E+01     0.22540E-02     0.60511E+00     0.45211E+02     0.43817E+02     0.23203E-06     0.42149E+02   0          4.9300
    157         11625.4530    -0.59736E+01     0.22763E-02     0.60741E+00     0.45270E+02     0.43842E+02     0.15943E-06     0.22823E+02   0          4.9557
    158         11664.2825    -0.59837E+01     0.23169E-02     0.60661E+00     0.45330E+02     0.43856E+02     0.23877E-06     0.38830E+02   0          4.9835
    159         11728.7780    -0.59888E+01     0.23833E-02     0.60578E+00     0.45398E+02     0.43857E+02     0.37211E-06     0.64496E+02   0          5.0121
